,Home_Team,Away_Team,Result,Link,Season,Round,League,Elo_home,Elo_away,Home_Goals,Away_Goals,Outcome,Home_Win,Home_Attack,Away_Attack,Home_Team_Outcome_sum_10,Away_Team_Outcome_sum_10
4010,Emmen,Jong Utrecht,2-0,https://www.besoccer.com/match/emmen/jong-utrecht/2022,2022,30,eerste_divisie,52,51,2.0,0.0,1.0,1.0,1.3173140223831468,0.8948312993539125,6.0,4.0
4011,TOP Oss,Roda JC,1-2,https://www.besoccer.com/match/fc-oss/roda-jc/2022,2022,30,eerste_divisie,46,65,1.0,2.0,-1.0,0.0,0.9938030006523156,1.4384920634920637,-1.0,-2.0
4012,FC Volendam,Excelsior,2-5,https://www.besoccer.com/match/fc-volendam/excelsior/2022,2022,30,eerste_divisie,58,63,2.0,5.0,-1.0,0.0,1.6173238526179703,1.4319638145495666,9.0,-3.0
4013,Le Havre,Caen,2-4,https://www.besoccer.com/match/havre-ac/caen/2022,2022,30,ligue_2,56,71,2.0,4.0,-1.0,0.0,0.6354285714285715,1.0545454545454545,-1.0,2.0
4014,Auxerre,Toulouse,1-2,https://www.besoccer.com/match/auxerre/toulouse-fc/2022,2022,30,ligue_2,60,75,1.0,2.0,-1.0,0.0,1.4727197001249481,1.685928303905832,3.0,-2.0
4015,Ajaccio,NÃ®mes,1-0,https://www.besoccer.com/match/ajaccio/nimes-olympique/2022,2022,30,ligue_2,56,52,1.0,0.0,1.0,1.0,0.740126050420168,1.2549123738714816,1.0,1.0
4016,Amiens SC,Dijon FCO,1-1,https://www.besoccer.com/match/amiens-sc/dijon-fco/2022,2022,30,ligue_2,53,65,1.0,1.0,0.0,0.0,1.2697674418604652,1.0408921933085502,6.0,2.0
4017,Dunkerque,Valenciennes,1-2,https://www.besoccer.com/match/dunkerque/valenciennes-afc/2022,2022,30,ligue_2,43,58,1.0,2.0,-1.0,0.0,0.6303724928366763,0.7338935574229692,3.0,0.0
4018,Grenoble,Bastia,1-1,https://www.besoccer.com/match/grenoble-foot-38/bastia/2022,2022,30,ligue_2,32,71,1.0,1.0,0.0,0.0,0.8473188702415063,1.0265151515151516,-1.0,3.0
4019,Guingamp,Nancy,3-1,https://www.besoccer.com/match/guingamp/nancy/2022,2022,30,ligue_2,72,70,3.0,1.0,1.0,1.0,1.0740816326530613,0.7526315789473684,4.0,6.0
4020,Niort,Quevilly-Rouen,2-0,https://www.besoccer.com/match/chamois-niortais/quevilly/2022,2022,30,ligue_2,51,42,2.0,0.0,1.0,1.0,0.9047619047619048,0.8268656716417911,0.0,4.0
4021,Paris FC,Pau FC,1-1,https://www.besoccer.com/match/paris-sg/pau/2022,2022,30,ligue_2,43,38,1.0,1.0,0.0,0.0,1.302150974025974,0.6621187800963082,7.0,6.0
4022,Sochaux,Rodez,2-0,https://www.besoccer.com/match/sochaux/rodez/2022,2022,30,ligue_2,61,31,2.0,0.0,1.0,1.0,0.7958579881656804,0.8958801498127341,2.0,3.0
4023,Arouca,CD Santa Clara,,https://www.besoccer.com/match/arouca/santa-clara/2022,2022,30,primeira_liga,68,52,,,,,0.6718487394957984,0.677115987460815,-3.0,4.0
4024,FamalicÃ£o,Gil Vicente,,https://www.besoccer.com/match/famalicao/gil-vicente/2022,2022,30,primeira_liga,53,56,,,,,0.7251461988304093,1.0734956361966008,0.0,-5.0
4025,VitÃ³ria GuimarÃ£es,PaÃ§os de Ferreira,,https://www.besoccer.com/match/vitoria-guimaraes/pacos-ferreira/2022,2022,30,primeira_liga,75,72,,,,,1.3436838390966832,0.5058217644424542,3.0,1.0
4026,Moreirense,Tondela,,https://www.besoccer.com/match/moreirense-fc/tondela/2022,2022,30,primeira_liga,68,59,,,,,0.7809246147438567,0.894878706199461,-4.0,4.0
4027,MarÃ­timo,Boavista,,https://www.besoccer.com/match/maritimo/boavista/2022,2022,30,primeira_liga,74,63,,,,,0.7778009162848812,0.8435374149659863,-1.0,2.0
4028,Belenenses SAD,Vizela,,https://www.besoccer.com/match/cf-os-belenenses-ii/vizela/2022,2022,30,primeira_liga,38,51,,,,,0.621301775147929,1.0146052031036057,-1.0,1.0
4029,Porto,Portimonense,,https://www.besoccer.com/match/fc-porto/portimonense/2022,2022,30,primeira_liga,89,58,,,,,1.9137931034482758,0.846774193548387,8.0,3.0
4030,Sporting CP,Benfica,,https://www.besoccer.com/match/sporting-lisbon/benfica/2022,2022,30,primeira_liga,87,91,,,,,1.3511387163561077,2.080184331797235,8.0,-4.0
4031,Estoril,Sporting Braga,,https://www.besoccer.com/match/estoril/sporting-braga/2022,2022,30,primeira_liga,71,82,,,,,0.9312945119396733,1.273365071410674,-2.0,-2.0
4032,Chaves,SC Covilha,,https://www.besoccer.com/match/chaves/sporting-covilha/2022,2022,30,segunda_liga,65,53,,,,,1.4000416493127863,0.6287726358148894,6.0,6.0
4033,Varzim,Casa Pia,,https://www.besoccer.com/match/varzim/casa-pia/2022,2022,30,segunda_liga,54,41,,,,,0.5722543352601156,0.9979879275653922,-1.0,-3.0
4034,AcadÃ©mica,Penafiel,,https://www.besoccer.com/match/academica/penafiel/2022,2022,30,segunda_liga,59,56,,,,,0.9350649350649352,0.746938775510204,-5.0,2.0
4035,Farense,Mafra,,https://www.besoccer.com/match/farense/mafra/2022,2022,30,segunda_liga,42,44,,,,,1.0382059800664454,1.1321961620469083,3.0,1.0
4036,LeixÃµes,Porto II,,https://www.besoccer.com/match/leixoes/porto-ii/2022,2022,30,segunda_liga,53,53,,,,,1.1411564625850341,1.0069930069930069,1.0,6.0
4037,Academico Viseu,Trofense,,https://www.besoccer.com/match/academico-viseu/trofense/2022,2022,30,segunda_liga,45,45,,,,,0.5180776014109347,0.6256332320162108,-6.0,3.0
4038,CF Estrela,Nacional,,https://www.besoccer.com/match/cf-estrela-de-amadora/nacional/2022,2022,30,segunda_liga,48,71,,,,,0.9902408637873755,1.1272635814889338,-2.0,3.0
4039,Feirense,Vilafranquense,,https://www.besoccer.com/match/feirense/vilafranquense/2022,2022,30,segunda_liga,63,39,,,,,1.1369747899159663,0.8807017543859649,2.0,0.0
4040,Rio Ave,Benfica II,,https://www.besoccer.com/match/rio-ave/benfica-ii/2022,2022,30,segunda_liga,74,53,,,,,1.1899874319229158,1.7437722419928825,5.0,-3.0
4041,Hannover 96,Fortuna DÃ¼sseldorf,,https://www.besoccer.com/match/hannover-96/fortuna-dusseldorf/2022,2022,30,2_liga,62,53,,,,,0.5141349415755748,0.7317784256559767,-1.0,2.0
4042,Sandhausen,FC St. Pauli,,https://www.besoccer.com/match/sv-sandhausen/st-pauli/2022,2022,30,2_liga,48,54,,,,,0.6027742749054225,1.0252941176470587,-3.0,1.0
4043,Dynamo Dresden,Holstein Kiel,,https://www.besoccer.com/match/sg-dynamo-dresden/holstein-kiel/2022,2022,30,2_liga,50,41,,,,,0.7954545454545453,0.9888327012220818,-3.0,3.0
4044,Hamburger SV,Karlsruher SC,,https://www.besoccer.com/match/hamburger-sv/karlsruher-sc/2022,2022,30,2_liga,74,55,,,,,1.3557333333333335,1.102251407129456,4.0,1.0
4045,Werder Bremen,NÃ¼rnberg,,https://www.besoccer.com/match/werder-bremen/fc-nurnberg/2022,2022,30,2_liga,75,61,,,,,1.124859392575928,1.0988372093023255,6.0,-2.0
4046,Darmstadt 98,Schalke 04,,https://www.besoccer.com/match/darmstadt-98/schalke-04/2022,2022,30,2_liga,60,84,,,,,1.4469009826152683,1.1979166666666665,3.0,-1.0
4047,Heidenheim,Erzgebirge Aue,,https://www.besoccer.com/match/heidenheim/fc-erzgebirge-aue/2022,2022,30,2_liga,51,51,,,,,1.1191709844559583,0.7827202737382377,7.0,5.0
4048,Hansa Rostock,Jahn Regensburg,,https://www.besoccer.com/match/hansa-rostock/ssv-jahn-regensburg/2022,2022,30,2_liga,43,35,,,,,0.6552631578947368,0.8857142857142857,-1.0,3.0
4049,Ingolstadt 04,Paderborn,,https://www.besoccer.com/match/fc-ingolstadt-04/paderborn/2022,2022,30,2_liga,63,42,,,,,0.5607047108387591,1.507607776838546,-3.0,-3.0
4050,Twente 1965,Sparta Rotterdam,,https://www.besoccer.com/match/fc-twente-1965/sparta-rotterdam/2022,2022,30,eredivisie,78,67,,,,,1.0022497187851518,0.4956495649564957,5.0,4.0
4051,NEC Nijmegen,Ajax,,https://www.besoccer.com/match/nec/ajax/2022,2022,30,eredivisie,68,88,,,,,0.5968387776606955,1.7011337868480727,-4.0,-7.0
4052,AZ Alkmaar,Heerenveen,,https://www.besoccer.com/match/az/heerenveen/2022,2022,30,eredivisie,80,76,,,,,1.4069940476190477,0.6038359788359788,6.0,2.0
4053,RKC Waalwijk,PEC Zwolle,,https://www.besoccer.com/match/rkc-waalwijk/fc-zwolle/2022,2022,30,eredivisie,54,71,,,,,0.5454545454545454,0.6093823668081094,-2.0,3.0
4054,Cambuur,PSV,,https://www.besoccer.com/match/sc-cambuur-leeuwarden/psv/2022,2022,30,eredivisie,59,89,,,,,1.1935365405802423,1.6920485175202158,-5.0,-6.0
4055,Willem II,Vitesse,,https://www.besoccer.com/match/willem-ii/vitesse/2022,2022,30,eredivisie,62,77,,,,,0.5479348237968927,0.9834303627407077,-5.0,-1.0
4056,Groningen,Heracles,,https://www.besoccer.com/match/fc-groningen/heracles/2022,2022,30,eredivisie,75,70,,,,,0.6859410430839002,0.5484298982750995,1.0,7.0
4057,Feyenoord,Utrecht,,https://www.besoccer.com/match/feyenoord/fc-utrecht/2022,2022,30,eredivisie,84,77,,,,,1.5437430786267994,0.9296875,4.0,3.0
4058,Fortuna Sittard,Go Ahead Eagles,,https://www.besoccer.com/match/fortuna-sittard/go-ahead-eagles/2022,2022,30,eredivisie,45,60,,,,,0.6901212482607831,0.6045838896306186,-3.0,0.0
4059,B. Dortmund,Wolfsburg,,https://www.besoccer.com/match/borussia-dortmund/wolfsburg/2022,2022,30,bundesliga,93,84,,,,,1.6753841124550506,0.812473025463962,4.0,4.0
4060,Mainz 05,Stuttgart,,https://www.besoccer.com/match/mainz-amat/stuttgart/2022,2022,30,bundesliga,77,65,,,,,1.1247058823529412,0.5965608465608465,6.0,5.0
4061,FC Augsburg,Hertha BSC,,https://www.besoccer.com/match/fc-augsburg/hertha-bsc/2022,2022,30,bundesliga,74,75,,,,,0.8964285714285715,0.5428571428571428,3.0,6.0
4062,SC Freiburg,VfL Bochum,,https://www.besoccer.com/match/sc-freiburg/bochum/2022,2022,30,bundesliga,68,58,,,,,1.0127314814814814,0.5958934032328528,2.0,2.0
4063,B. MÃ¶nchengladbach,KÃ¶ln,,https://www.besoccer.com/match/borussia-monchengla/1-fc-koln/2022,2022,30,bundesliga,83,77,,,,,0.9795918367346939,0.928795342588446,0.0,0.0
4064,Arminia Bielefeld,Bayern MÃ¼nchen,,https://www.besoccer.com/match/arminia-bielefeld/bayern-munchen/2022,2022,30,bundesliga,55,96,,,,,0.5275486638073243,2.3297213622291024,-1.0,-5.0
4065,Union Berlin,Eintracht Frankfurt,,https://www.besoccer.com/match/1-fc-union-berlin/eintracht-frankfurt/2022,2022,30,bundesliga,54,77,,,,,0.7683128936029169,1.2529385171790235,4.0,-2.0
4066,Hoffenheim,Greuther FÃ¼rth,,https://www.besoccer.com/match/tsg-1899-hoffenheim/greuther-furth/2022,2022,30,bundesliga,77,58,,,,,1.17824377457405,0.5982961992136304,4.0,8.0
4067,B. Leverkusen,RB Leipzig,,https://www.besoccer.com/match/bayer-leverkusen/rb-leipzig/2022,2022,30,bundesliga,87,66,,,,,1.4195402298850575,1.4026758739749676,4.0,-2.0
4068,Real Zaragoza,Fuenlabrada,2-1,https://www.besoccer.com/match/real-zaragoza/fuenlabrada/2022,2022,31,segunda_division,61,51,2.0,1.0,1.0,1.0,0.5369946605644546,0.49678456591639875,2.0,7.0
4069,UD Ibiza,LeganÃ©s,1-1,https://www.besoccer.com/match/ibiza-eivissa/leganes/2022,2022,31,segunda_division,46,62,1.0,1.0,0.0,0.0,1.0851233094669848,1.126021505376344,1.0,0.0
4070,MirandÃ©s,FC Cartagena,2-1,https://www.besoccer.com/match/mirandes/cartagena/2022,2022,31,segunda_division,53,51,2.0,1.0,1.0,1.0,1.280443388756928,0.9217750257997935,1.0,1.0
4071,AlmerÃ­a,Lugo,3-3,https://www.besoccer.com/match/almeria/lugo/2022,2022,31,segunda_division,59,55,3.0,3.0,0.0,0.0,1.3338129496402877,1.1886075949367088,5.0,2.0
4072,Las Palmas,Girona,1-3,https://www.besoccer.com/match/ud-palmas/girona-fc/2022,2022,31,segunda_division,62,65,1.0,3.0,-1.0,0.0,1.134594168636722,1.0613524406627854,1.0,-1.0
4073,MÃ¡laga,Ponferradina,0-0,https://www.besoccer.com/match/malaga/ponferradina-sd/2022,2022,31,segunda_division,61,52,0.0,0.0,0.0,0.0,0.7333333333333334,1.053416149068323,0.0,-2.0
4074,Burgos,R. Sociedad B,0-0,https://www.besoccer.com/match/burgos-cf/real-sociedad-b/2022,2022,31,segunda_division,47,45,0.0,0.0,0.0,0.0,1.2240896358543418,1.0598726114649681,4.0,2.0
4075,Eibar,SD Amorebieta,1-0,https://www.besoccer.com/match/eibar/amorebieta/2022,2022,31,segunda_division,75,40,1.0,0.0,1.0,1.0,1.3721008403361346,0.8585416666666668,8.0,2.0
4076,Real Sporting,Tenerife,1-2,https://www.besoccer.com/match/sporting-gijon/tenerife/2022,2022,31,segunda_division,60,57,1.0,2.0,-1.0,0.0,0.8380281690140844,1.258572949946752,-5.0,-1.0
4077,AlcorcÃ³n,Huesca,1-0,https://www.besoccer.com/match/ad-alcorcon/huesca/2022,2022,31,segunda_division,53,62,1.0,0.0,1.0,1.0,0.6280447662936143,1.4194139194139195,-2.0,0.0
4078,Real Oviedo,Real Valladolid,3-0,https://www.besoccer.com/match/real-oviedo/valladolid/2022,2022,31,segunda_division,56,72,3.0,0.0,1.0,1.0,1.0869358669833729,1.4399189463019249,3.0,-2.0
4079,Spezia,Venezia,1-0,https://www.besoccer.com/match/asd-spezia/venezia/2022,2022,31,serie_a,60,38,1.0,0.0,1.0,1.0,0.6957983193277311,0.521978021978022,-1.0,3.0
4080,Lazio,Sassuolo,2-1,https://www.besoccer.com/match/lazio/us-sassuolo-calcio/2022,2022,31,serie_a,85,74,2.0,1.0,1.0,1.0,1.5478933508887425,1.5429068755439512,3.0,-2.0
4081,Salernitana,Torino,0-1,https://www.besoccer.com/match/salernitana-calcio-1919/torino-fc/2022,2022,31,serie_a,50,76,0.0,1.0,-1.0,0.0,0.5560388089662094,0.36700767263427114,-6.0,5.0
4082,Fiorentina,Empoli,1-0,https://www.besoccer.com/match/fiorentina/empoli-fc/2022,2022,31,serie_a,85,72,1.0,0.0,1.0,1.0,1.4883720930232556,0.8673575129533678,6.0,2.0
4083,Atalanta,Napoli,1-3,https://www.besoccer.com/match/atalanta/napoli/2022,2022,31,serie_a,77,90,1.0,3.0,-1.0,0.0,1.1216440172356645,1.3518900343642613,1.0,-5.0
4084,Udinese,Cagliari,5-1,https://www.besoccer.com/match/udinese/cagliari/2022,2022,31,serie_a,76,74,5.0,1.0,1.0,1.0,0.8890542328042329,0.5795275590551182,2.0,1.0
4085,Sampdoria,Roma,0-1,https://www.besoccer.com/match/sampdoria/roma/2022,2022,31,serie_a,74,88,0.0,1.0,-1.0,0.0,0.99595015576324,1.4030481087036357,-3.0,-2.0
4086,Juventus,Inter,0-1,https://www.besoccer.com/match/juventus-fc/internazionale/2022,2022,31,serie_a,95,84,0.0,1.0,-1.0,0.0,0.8779026217228464,1.3523809523809525,6.0,-3.0
4087,Hellas Verona,Genoa,1-0,https://www.besoccer.com/match/hellas-verona-fc/genoa/2022,2022,31,serie_a,66,75,1.0,0.0,1.0,1.0,1.3474091260634184,0.6298969072164948,2.0,3.0
4088,Milan,Bologna,0-0,https://www.besoccer.com/match/milan/bologna/2022,2022,31,serie_a,85,72,0.0,0.0,0.0,0.0,0.9972027972027973,0.7253886010362695,1.0,3.0
4089,AC Monza,Crotone,1-0,https://www.besoccer.com/match/ac-monza-brianza-1912/fc-crotone/2022,2022,31,serie_b,31,65,1.0,0.0,1.0,1.0,1.4666666666666668,0.7667705088265837,4.0,8.0
4090,Parma,Lecce,0-0,https://www.besoccer.com/match/parma-fc/lecce/2022,2022,31,serie_b,38,49,0.0,0.0,0.0,0.0,0.940760389036251,1.013131313131313,-1.0,-2.0
4091,Ternana Calcio,US Alessandria,3-0,https://www.besoccer.com/match/ternana-calcio/us-alessandria-1912/2022,2022,31,serie_b,54,49,3.0,0.0,1.0,1.0,1.0426315789473684,0.9470404984423676,-1.0,4.0
4092,Reggina,Nuova Cosenza,1-0,https://www.besoccer.com/match/reggina/nuova-cosenza/2022,2022,31,serie_b,34,44,1.0,0.0,1.0,1.0,0.7957671957671957,0.6485416666666666,-2.0,5.0
4093,Frosinone,Benevento,2-0,https://www.besoccer.com/match/frosinone-calcio/benevento-calcio/2022,2022,31,serie_b,55,51,2.0,0.0,1.0,1.0,1.2305699481865287,1.0801928133216476,5.0,-3.0
4094,Perugia,Como,0-1,https://www.besoccer.com/match/perugia/como/2022,2022,31,serie_b,55,42,0.0,1.0,-1.0,0.0,0.7346437346437347,1.188405797101449,1.0,0.0
4095,Pisa SC,Cittadella,1-0,https://www.besoccer.com/match/pisa-calcio/as-cittadella/2022,2022,31,serie_b,50,51,1.0,0.0,1.0,1.0,1.0243037974683542,0.8218029350104822,3.0,-3.0
4096,Vicenza,Ascoli,2-0,https://www.besoccer.com/match/vicenza-calcio/ascoli/2022,2022,31,serie_b,56,53,2.0,0.0,1.0,1.0,0.784,1.5407407407407407,-1.0,-3.0
4097,Pordenone,Brescia,1-1,https://www.besoccer.com/match/pordenone/brescia/2022,2022,31,serie_b,39,58,1.0,1.0,0.0,0.0,0.5872122762148339,1.3506792058516197,-4.0,-5.0
4098,SPAL,Cremonese,0-2,https://www.besoccer.com/match/spal-1907/us-cremonese/2022,2022,31,serie_b,53,47,0.0,2.0,-1.0,0.0,1.1755102040816328,1.129835390946502,-5.0,-2.0
4099,Coventry City,Blackpool,1-1,https://www.besoccer.com/match/coventry-city/blackpool-fc/2022,2022,31,championship,43,37,1.0,1.0,0.0,0.0,1.0843445692883895,1.103448275862069,-2.0,1.0
4100,Derby County,Hull City,3-1,https://www.besoccer.com/match/derby-county-fc/hull-city/2022,2022,31,championship,61,69,3.0,1.0,1.0,1.0,0.942493946731235,0.5970695970695971,3.0,2.0
4101,Fulham,Millwall,3-0,https://www.besoccer.com/match/fulham/millwall-fc/2022,2022,31,championship,61,45,3.0,0.0,1.0,1.0,1.816412490922295,0.8344422700587084,5.0,2.0
4102,Luton Town,Barnsley,2-1,https://www.besoccer.com/match/luton-town-fc/barnsley-fc/2022,2022,31,championship,34,49,2.0,1.0,1.0,1.0,1.1589711806631546,0.5759295499021526,3.0,9.0
4103,Stoke City,Swansea City,3-0,https://www.besoccer.com/match/stoke-city/swansea-city-afc/2022,2022,31,championship,78,76,3.0,0.0,1.0,1.0,0.9968394437420987,0.8392572944297082,-2.0,1.0
4104,Cardiff City,Peterborough United,4-0,https://www.besoccer.com/match/cardiff-city-fc/peterborough-u/2022,2022,31,championship,58,47,4.0,0.0,1.0,1.0,0.6832630098452883,0.5358288770053475,-2.0,6.0
4105,AFC Bournemouth,Birmingham City,3-1,https://www.besoccer.com/match/afc-bournemouth/birmingham-city-fc/2022,2022,31,championship,68,58,3.0,1.0,1.0,1.0,1.425655976676385,0.9033942558746737,2.0,4.0
4106,Blackburn Rovers,Nottingham Forest,0-2,https://www.besoccer.com/match/blackburn-rovers-fc/nottingham-forest-fc/2022,2022,31,championship,61,57,0.0,2.0,-1.0,0.0,1.5149525893508389,1.290922619047619,6.0,-3.0
4107,Bristol City,Reading,2-1,https://www.besoccer.com/match/bristol-city-fc/reading-fc/2022,2022,31,championship,53,59,2.0,1.0,1.0,1.0,0.8843537414965986,0.7779871843196381,1.0,3.0
4108,Preston North End,Huddersfield Town,0-0,https://www.besoccer.com/match/preston-north-end/huddersfield-town-fc/2022,2022,31,championship,58,53,0.0,0.0,0.0,0.0,1.051502145922747,1.0673854447439353,2.0,0.0
4109,Queens Park Rangers,Middlesbrough,2-2,https://www.besoccer.com/match/queens-park-rangers-fc/middlesbrough-fc/2022,2022,31,championship,57,71,2.0,2.0,0.0,0.0,1.0246808510638297,0.7677616501145913,4.0,2.0
4110,Sheffield United,West Bromwich Albion,2-0,https://www.besoccer.com/match/sheffield-united/west-bromwich/2022,2022,31,championship,49,75,2.0,0.0,1.0,1.0,1.155873015873016,0.7862068965517242,4.0,6.0
4111,Almere City,Den Bosch,2-0,https://www.besoccer.com/match/almere-city/fc-den-bosch/2022,2022,31,eerste_divisie,47,53,2.0,0.0,1.0,1.0,0.8266100495399858,0.6997518610421837,-4.0,5.0
4112,De Graafschap,MVV Maastricht,1-3,https://www.besoccer.com/match/graafschap/mvv/2022,2022,31,eerste_divisie,55,54,1.0,3.0,-1.0,0.0,0.5893632958801499,0.6066666666666667,-1.0,4.0
4113,ADO Den Haag,FC Volendam,1-1,https://www.besoccer.com/match/ado-den-haag/fc-volendam/2022,2022,31,eerste_divisie,68,58,1.0,1.0,0.0,0.0,1.4382022471910112,1.263080684596577,5.0,-3.0
4114,TOP Oss,Excelsior,1-1,https://www.besoccer.com/match/fc-oss/excelsior/2022,2022,31,eerste_divisie,46,63,1.0,1.0,0.0,0.0,0.9401920438957477,1.576124031007752,-1.0,-5.0
4115,Helmond Sport,NAC Breda,4-0,https://www.besoccer.com/match/helmond-sport/nac-breda/2022,2022,31,eerste_divisie,52,59,4.0,0.0,1.0,1.0,0.586962962962963,1.06994266994267,-7.0,-1.0
4116,Jong Ajax,FC Eindhoven,2-2,https://www.besoccer.com/match/jong-ajax/fc-eindhoven/2022,2022,31,eerste_divisie,54,55,2.0,2.0,0.0,0.0,1.5758099352051835,1.1180246913580247,6.0,-4.0
4117,Jong PSV,Roda JC,3-3,https://www.besoccer.com/match/jong-psv/roda-jc/2022,2022,31,eerste_divisie,52,65,3.0,3.0,0.0,0.0,1.1211206896551724,1.4490980392156865,0.0,-2.0
4118,Jong Utrecht,Jong AZ,0-1,https://www.besoccer.com/match/jong-utrecht/az-alkmaar-sub23/2022,2022,31,eerste_divisie,51,39,0.0,1.0,-1.0,0.0,0.5405017921146954,0.6043010752688173,-6.0,6.0
4119,SC Telstar,Dordrecht,1-0,https://www.besoccer.com/match/stormvogels-telstar/fc-dordrecht/2022,2022,31,eerste_divisie,47,53,1.0,0.0,1.0,1.0,0.7509846827133478,1.027027027027027,-3.0,5.0
4120,VVV Venlo,Emmen,0-2,https://www.besoccer.com/match/vvv/emmen/2022,2022,31,eerste_divisie,60,52,0.0,2.0,-1.0,0.0,0.9210795040116703,0.8820883534136545,-2.0,-5.0
4121,Toulouse,Paris FC,2-1,https://www.besoccer.com/match/toulouse-fc/paris-sg/2022,2022,31,ligue_2,75,44,2.0,1.0,1.0,1.0,2.3099000908265213,1.3325898389095414,7.0,-1.0
4122,Bastia,Auxerre,1-1,https://www.besoccer.com/match/bastia/auxerre/2022,2022,31,ligue_2,70,61,1.0,1.0,0.0,0.0,0.7960339943342776,1.3972939729397293,3.0,-4.0
4123,Caen,Dunkerque,2-1,https://www.besoccer.com/match/caen/dunkerque/2022,2022,31,ligue_2,71,44,2.0,1.0,1.0,1.0,1.2597701149425289,0.7461497610196495,1.0,4.0
4124,Dijon FCO,Grenoble,1-0,https://www.besoccer.com/match/dijon-fco/grenoble-foot-38/2022,2022,31,ligue_2,65,33,1.0,0.0,1.0,1.0,1.0061971830985914,0.4888888888888889,1.0,2.0
4125,NÃ®mes,Guingamp,0-2,https://www.besoccer.com/match/nimes-olympique/guingamp/2022,2022,31,ligue_2,52,73,0.0,2.0,-1.0,0.0,0.9493036211699164,0.7708029197080292,-1.0,4.0
4126,Pau FC,Le Havre,2-1,https://www.besoccer.com/match/pau/havre-ac/2022,2022,31,ligue_2,38,56,2.0,1.0,1.0,1.0,1.0592592592592591,1.123207647371216,2.0,-1.0
4127,Quevilly-Rouen,Sochaux,0-2,https://www.besoccer.com/match/quevilly/sochaux/2022,2022,31,ligue_2,42,61,0.0,2.0,-1.0,0.0,0.6833333333333333,1.3272058823529411,0.0,0.0
4128,Rodez,Niort,1-1,https://www.besoccer.com/match/rodez/chamois-niortais/2022,2022,31,ligue_2,31,50,1.0,1.0,0.0,0.0,0.6268302334784328,0.8988847583643123,-1.0,3.0
4129,Valenciennes,Amiens SC,0-2,https://www.besoccer.com/match/valenciennes-afc/amiens-sc/2022,2022,31,ligue_2,58,52,0.0,2.0,-1.0,0.0,0.9456521739130433,0.9040667361835245,-1.0,4.0
4130,Nancy,Ajaccio,0-2,https://www.besoccer.com/match/nancy/ajaccio/2022,2022,31,ligue_2,71,56,0.0,2.0,-1.0,0.0,0.7340383080606544,0.8410256410256411,1.0,-3.0
4131,Liverpool,Watford,,https://www.besoccer.com/match/liverpool/watford-fc/2022,2022,31,premier_league,90,70,,,,,1.7950232724668813,0.7719780219780219,9.0,3.0
4132,Brighton & Hove Albion,Norwich City,,https://www.besoccer.com/match/brighton-amp-hov/norwich-city-fc/2022,2022,31,premier_league,60,64,,,,,0.4471544715447154,0.441988950276243,-4.0,5.0
4133,Burnley,Man. City,,https://www.besoccer.com/match/burnley-fc/manchester-city-fc/2022,2022,31,premier_league,70,94,,,,,0.6276672694394213,1.452420091324201,0.0,-8.0
4134,Chelsea,Brentford,,https://www.besoccer.com/match/chelsea-fc/brentford/2022,2022,31,premier_league,94,53,,,,,1.4393491124260354,0.8783673469387755,5.0,6.0
4135,Leeds United,Southampton,,https://www.besoccer.com/match/leeds-united-afc/southampton-fc/2022,2022,31,premier_league,58,82,,,,,0.7591706539074959,0.8888888888888887,-2.0,2.0
4136,Wolves,Aston Villa,,https://www.besoccer.com/match/wolverhampton/aston-villa-fc/2022,2022,31,premier_league,59,62,,,,,0.6783919597989949,0.8756164383561643,2.0,0.0
